Beneficiario;Zona concurrencia;X;Y;Municipio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,102645973;39,61491861;Olmedilla de Alarcón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,770567562;39,81866231;Almonacid del Marquesado;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,766096585;39,65864131;Osa de la Vega;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,260777789;39,7779716;Villaverde y Pasaconsol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,852427887;39,32457661;Villagarcía del Llano;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,677187636;39,57174967;Puebla del Salvador;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,521369739;40,30243215;Gascueña;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,129606551;40,50752632;Beteta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,300278195;40,07030522;Fuentenava de Jábaga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,343422369;40,05804345;Abia de la Obispalía;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,036646465;39,99270575;Fuentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,418437916;40,30161817;Olmedilla de Eliz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,823344186;39,82856353;Arguisuelas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,020551199;39,61406626;Valverdejo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,288375231;40,15812044;Fuentenava de Jábaga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,760155461;39,56630872;Monreal del Llano;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,159488993;40,59270945;Carrascosa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,271978556;40,3571416;Albalate de las Nogueras;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,353421035;39,9142144;Altarejos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,28418993;40,30374839;Torralba;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,192049853;40,48434948;Fuertescusa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,911982948;39,46994602;Peral, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,300265641;39,54493321;Cañavate, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,603163706;39,62795126;Villaescusa de Haro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,479306987;40,30947592;Olmeda de la Cuesta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,991028558;39,93093508;Fuentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,333887598;40,55422611;Alcantud;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,521945264;40,50082447;Salmeroncillos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,635150237;40,39785821;Cañaveruelas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,148869739;40,32036378;Sotorribas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,322084226;39,9275952;Fresneda de Altarejos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,188028425;39,92780606;Valdetórtola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,781054708;39,95860395;Pajarón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,572316104;39,88901954;San Martín de Boniches;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,622262804;39,57196131;Rada de Haro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,416848488;40,14820757;Villar y Velasco;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,202156274;40,26106661;Sotorribas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,440489823;40,26444648;Villas de la Ventosa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,391364102;40,04371862;Abia de la Obispalía;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,440667111;40,09698872;Valdecolmenas, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,75567831;40,22377359;Valle de Altomira, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,774962435;40,18573866;Valle de Altomira, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,798889171;39,70815821;Paracuellos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,610467088;40,41967889;Alcohujate;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,172082656;40,17157312;Mariana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,145212764;39,92465123;Valdetórtola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,572788811;39,71846878;Alconchel de la Estrella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,425146173;39,95456875;Altarejos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,539608397;39,97201826;Torrejoncillo del Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,398774391;40,11553674;Villar y Velasco;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,267893312;40,62087904;Pozuelo, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,090597442;40,61931272;Valsalobre;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,386626479;40,51122142;Arandilla del Arroyo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,38218367;40,58883612;Vindel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,041388541;40,58071798;Cueva del Hierro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,023840163;40,44658322;Cañizares;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,04142392;39,87538526;Monteagudo de las Salinas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,921328376;39,34247564;Quintanar del Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,762947317;40,01949602;Campos del Paraíso;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,297979057;39,41942149;Vara de Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,150159549;39,76564546;Valeras, Las;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,745384621;39,45033745;Iniesta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,745223463;39,48868734;Pedernoso, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,084539023;40,07718006;Palomera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,037998713;39,38400694;Casasimarro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,048488946;40,06270863;Palomera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,625632495;39,47516727;Villalpardo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,49687729;39,3466632;San Clemente;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,889273834;40,04750768;Huelves;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,460290626;39,6963038;Hinojosa, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,082733956;40,2872812;Portilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,499671238;40,06096787;Torrejoncillo del Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,286149494;39,87873546;Mota de Altarejos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,903780898;39,54361791;Motilla del Palancar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,800032924;39,49179504;Santa María de los Llanos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,324813216;39,34607153;Casas de Fernando Alonso;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,231468386;39,80837008;Albaladejo del Cuende;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,690433455;40,01527576;Cañete;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,268005012;39,78376176;Talayuelas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,125480601;40,01948393;Arcas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,710107825;39,50784186;Graja de Iniesta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,617361677;40,02294492;Torrejoncillo del Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,929248801;39,54103513;Motilla del Palancar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,661540935;39,50388698;Graja de Iniesta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,564890521;40,04404971;Torrejoncillo del Rey;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-2,701899077;40,02376984;Campos del Paraíso;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,953261092;39,63435585;Gabaldón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,633669225;39,50945531;Minglanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,995377861;39,44526014;Villanueva de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Cuenca;-1,583489297;39,51580138;Minglanilla;;
VODAFONE ESPAÑA S.A.;Girona;2,603328903;42,21643308;Sant Jaume de Llierca;;
VODAFONE ESPAÑA S.A.;Girona;2,948557541;42,07544468;Sant Jordi Desvalls;;
VODAFONE ESPAÑA S.A.;Girona;2,760300049;42,38330811;Maçanet de Cabrenys;;
VODAFONE ESPAÑA S.A.;Girona;2,34328904;42,25444989;Sant Pau de Segúries;;
VODAFONE ESPAÑA S.A.;Girona;3,093250524;42,06563368;Bellcaire d'Empordà;;
VODAFONE ESPAÑA S.A.;Girona;3,060558331;42,09088333;Tallada d'Empordà, La;;
VODAFONE ESPAÑA S.A.;Girona;2,805635471;42,06745145;Palol de Revardit;;
VODAFONE ESPAÑA S.A.;Girona;3,001652893;42,39366099;Espolla;;
VODAFONE ESPAÑA S.A.;Girona;3,010827852;42,06338338;Jafre;;
VODAFONE ESPAÑA S.A.;Girona;2,842947149;42,30955794;Terrades;;
VODAFONE ESPAÑA S.A.;Girona;2,938431142;42,42240597;Cantallops;;
VODAFONE ESPAÑA S.A.;Girona;2,85488901;42,26519408;Cistella;;
VODAFONE ESPAÑA S.A.;Girona;2,89330842;42,3396749;Biure;;
VODAFONE ESPAÑA S.A.;Girona;3,079653797;42,02260071;Serra de Daró;;
VODAFONE ESPAÑA S.A.;Girona;2,092704596;42,24968423;Gombrèn;;
VODAFONE ESPAÑA S.A.;Girona;2,312669103;42,12575304;Vidrà;;
VODAFONE ESPAÑA S.A.;Girona;2,269504875;42,42097567;Setcases;;
VODAFONE ESPAÑA S.A.;Girona;2,217233323;42,31366153;Pardines;;
VODAFONE ESPAÑA S.A.;Girona;3,021638998;42,10463295;Garrigoles;;
VODAFONE ESPAÑA S.A.;Girona;2,984514018;42,15677811;Sant Mori;;
VODAFONE ESPAÑA S.A.;Girona;1,928966048;42,4246301;Puigcerdà;;
VODAFONE ESPAÑA S.A.;Girona;1,936502295;42,44020551;Puigcerdà;;
VODAFONE ESPAÑA S.A.;Girona;1,926193904;42,43260802;Puigcerdà;;
VODAFONE ESPAÑA S.A.;Girona;1,929393967;42,43254194;Puigcerdà;;
VODAFONE ESPAÑA S.A.;Girona;2,894219875;41,7884105;Llagostera;;
VODAFONE ESPAÑA S.A.;Girona;2,904636128;41,82356409;Llagostera;;
VODAFONE ESPAÑA S.A.;Girona;2,891205895;41,83790592;Llagostera;;
VODAFONE ESPAÑA S.A.;Girona;2,876464553;41,81902011;Llagostera;;
VODAFONE ESPAÑA S.A.;Girona;2,797270714;41,79245407;Vidreres;;
VODAFONE ESPAÑA S.A.;Girona;2,81316178;41,79661598;Vidreres;;
VODAFONE ESPAÑA S.A.;Girona;2,861752408;41,78251034;Vidreres;;
VODAFONE ESPAÑA S.A.;Girona;2,780360141;41,79071359;Vidreres;;
VODAFONE ESPAÑA S.A.;Girona;2,809522115;41,7576171;Vidreres;;
VODAFONE ESPAÑA S.A.;Girona;2,852699609;41,80549322;Caldes de Malavella;;
VODAFONE ESPAÑA S.A.;Girona;2,816550749;41,84331085;Caldes de Malavella;;
VODAFONE ESPAÑA S.A.;Girona;2,781103123;41,84324995;Caldes de Malavella;;
VODAFONE ESPAÑA S.A.;Girona;2,734143997;41,78945006;Maçanet de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;2,760949953;41,76425009;Maçanet de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;2,706403048;41,74971898;Maçanet de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;2,514157907;41,81666706;Arbúcies;;
VODAFONE ESPAÑA S.A.;Girona;2,435183826;41,85202033;Arbúcies;;
VODAFONE ESPAÑA S.A.;Girona;2,511341742;41,83244735;Arbúcies;;
VODAFONE ESPAÑA S.A.;Girona;2,544594566;41,8501861;Arbúcies;;
VODAFONE ESPAÑA S.A.;Girona;2,74875721;41,81231567;Sils;;
VODAFONE ESPAÑA S.A.;Girona;2,753483474;41,80880953;Sils;;
VODAFONE ESPAÑA S.A.;Girona;2,7469719;41,84386712;Sils;;
VODAFONE ESPAÑA S.A.;Girona;2,902267061;41,71974391;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,931810907;41,72301398;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,966171929;41,75020293;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,945671995;41,73968112;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,937005053;41,72994834;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,937777973;41,72261098;Tossa de Mar;;
VODAFONE ESPAÑA S.A.;Girona;2,517474578;41,88302066;Sant Hilari Sacalm;;
VODAFONE ESPAÑA S.A.;Girona;2,499066235;41,87928429;Sant Hilari Sacalm;;
VODAFONE ESPAÑA S.A.;Girona;2,513341203;41,88088724;Sant Hilari Sacalm;;
VODAFONE ESPAÑA S.A.;Girona;2,965805936;41,82260606;Santa Cristina d'Aro;;
VODAFONE ESPAÑA S.A.;Girona;2,995041926;41,8141809;Santa Cristina d'Aro;;
VODAFONE ESPAÑA S.A.;Girona;3,000452932;41,81031698;Santa Cristina d'Aro;;
VODAFONE ESPAÑA S.A.;Girona;2,817703354;42,0120032;Sarrià de Ter;;
VODAFONE ESPAÑA S.A.;Girona;2,820925546;42,01723112;Sarrià de Ter;;
VODAFONE ESPAÑA S.A.;Girona;2,752947057;41,9675611;Bescanó;;
VODAFONE ESPAÑA S.A.;Girona;3,150394039;42,36777497;Llançà;;
VODAFONE ESPAÑA S.A.;Girona;3,160623338;42,3560665;Llançà;;
VODAFONE ESPAÑA S.A.;Girona;3,160327972;42,36069992;Llançà;;
VODAFONE ESPAÑA S.A.;Girona;2,63394064;41,74438205;Hostalric;;
VODAFONE ESPAÑA S.A.;Girona;2,756914141;41,9954031;Sant Gregori;;
VODAFONE ESPAÑA S.A.;Girona;3,214733033;41,96253108;Begur;;
VODAFONE ESPAÑA S.A.;Girona;3,207983159;41,94783099;Begur;;
VODAFONE ESPAÑA S.A.;Girona;3,223064486;41,95227539;Begur;;
VODAFONE ESPAÑA S.A.;Girona;3,20610246;41,95395526;Begur;;
VODAFONE ESPAÑA S.A.;Girona;3,21631694;41,94742189;Begur;;
VODAFONE ESPAÑA S.A.;Girona;2,846977942;41,94157205;Quart;;
VODAFONE ESPAÑA S.A.;Girona;2,55816696;41,74469215;Breda;;
VODAFONE ESPAÑA S.A.;Girona;2,570536122;41,72676691;Breda;;
VODAFONE ESPAÑA S.A.;Girona;2,564848622;41,75220848;Breda;;
VODAFONE ESPAÑA S.A.;Girona;2,841666919;42,04076708;Sant Julià de Ramis;;
VODAFONE ESPAÑA S.A.;Girona;2,852464005;42,02891111;Sant Julià de Ramis;;
VODAFONE ESPAÑA S.A.;Girona;2,766327911;41,87076092;Vilobí d'Onyar;;
VODAFONE ESPAÑA S.A.;Girona;2,767703032;41,89691702;Vilobí d'Onyar;;
VODAFONE ESPAÑA S.A.;Girona;2,86927766;42,41757796;Jonquera, La;;
VODAFONE ESPAÑA S.A.;Girona;2,535830949;42,2001029;Sant Joan les Fonts;;
VODAFONE ESPAÑA S.A.;Girona;2,516166134;42,21507941;Sant Joan les Fonts;;
VODAFONE ESPAÑA S.A.;Girona;3,248926601;42,30116955;Cadaqués;;
VODAFONE ESPAÑA S.A.;Girona;3,272688889;42,29240793;Cadaqués;;
VODAFONE ESPAÑA S.A.;Girona;2,790940461;41,92641924;Fornells de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;2,703136018;42,20604996;Besalú;;
VODAFONE ESPAÑA S.A.;Girona;2,811656353;42,08692191;Cornellà del Terri;;
VODAFONE ESPAÑA S.A.;Girona;3,15333182;41,9794886;Pals;;
VODAFONE ESPAÑA S.A.;Girona;3,196934134;41,97504033;Pals;;
VODAFONE ESPAÑA S.A.;Girona;2,582395829;42,02380112;Amer;;
VODAFONE ESPAÑA S.A.;Girona;2,589696218;42,0098648;Amer;;
VODAFONE ESPAÑA S.A.;Girona;2,576844932;42,03701439;Amer;;
VODAFONE ESPAÑA S.A.;Girona;2,496080945;42,29656701;Camprodon;;
VODAFONE ESPAÑA S.A.;Girona;2,631923238;41,81573848;Riudarenes;;
VODAFONE ESPAÑA S.A.;Girona;2,711133063;41,81745846;Riudarenes;;
VODAFONE ESPAÑA S.A.;Girona;3,090646966;42,18517196;Sant Pere Pescador;;
VODAFONE ESPAÑA S.A.;Girona;2,810587919;41,90296729;Riudellots de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;2,798399304;41,90564528;Riudellots de la Selva;;
VODAFONE ESPAÑA S.A.;Girona;3,01326902;42,31250802;Peralada;;
VODAFONE ESPAÑA S.A.;Girona;3,010544025;42,30926709;Peralada;;
VODAFONE ESPAÑA S.A.;Girona;2,4696919;42,15350795;Preses, Les;;
VODAFONE ESPAÑA S.A.;Girona;2,439466772;42,1591861;Preses, Les;;
VODAFONE ESPAÑA S.A.;Girona;2,926084458;42,27090435;Avinyonet de Puigventós;;
VODAFONE ESPAÑA S.A.;Girona;2,558950117;42,14743593;Santa Pau;;
VODAFONE ESPAÑA S.A.;Girona;1,96058501;42,34745938;Alp;;
VODAFONE ESPAÑA S.A.;Girona;1,879569882;42,37609082;Alp;;
VODAFONE ESPAÑA S.A.;Girona;2,768528033;42,14852803;Fontcoberta;;
VODAFONE ESPAÑA S.A.;Girona;3,139272127;42,30728304;Palau-saverdera;;
VODAFONE ESPAÑA S.A.;Girona;2,490236234;42,11970829;Sant Feliu de Pallerols;;
VODAFONE ESPAÑA S.A.;Girona;1,977024979;42,45736905;Llívia;;
VODAFONE ESPAÑA S.A.;Girona;2,647283048;41,96915592;Sant Julià del Llor i Bonmatí;;
VODAFONE ESPAÑA S.A.;Girona;2,397760288;42,24338215;Vall de Bianya, La;;
VODAFONE ESPAÑA S.A.;Girona;3,0120691;41,99403891;Corçà;;
VODAFONE ESPAÑA S.A.;Girona;2,935028449;42,2903929;Llers;;
VODAFONE ESPAÑA S.A.;Girona;3,04204691;42,05667188;Verges;;
VODAFONE ESPAÑA S.A.;Girona;2,98029205;42,23144712;Vilamalla;;
VODAFONE ESPAÑA S.A.;Girona;2,748054773;42,16894464;Serinyà;;
VODAFONE ESPAÑA S.A.;Girona;2,379072153;41,85453622;Viladrau;;
VODAFONE ESPAÑA S.A.;Girona;2,920662469;42,1585264;Bàscara;;
VODAFONE ESPAÑA S.A.;Girona;2,915794764;42,13351223;Bàscara;;
VODAFONE ESPAÑA S.A.;Girona;3,201574657;42,34263995;Port de la Selva, El;;
VODAFONE ESPAÑA S.A.;Girona;3,205817108;42,33448093;Port de la Selva, El;;
VODAFONE ESPAÑA S.A.;Girona;3,07083865;42,17811579;Armentera, L';;
VODAFONE ESPAÑA S.A.;Girona;2,571647193;42,23114724;Montagut i Oix;;
VODAFONE ESPAÑA S.A.;Girona;2,556738858;42,21521953;Montagut i Oix;;
VODAFONE ESPAÑA S.A.;Girona;2,876924895;42,11503924;Vilademuls;;
VODAFONE ESPAÑA S.A.;Girona;2,89444362;42,09642875;Vilademuls;;
VODAFONE ESPAÑA S.A.;Girona;2,60165611;41,72974394;Sant Feliu de Buixalleu;;
VODAFONE ESPAÑA S.A.;Girona;2,666833137;41,74883913;Massanes;;
VODAFONE ESPAÑA S.A.;Girona;2,999410987;42,17166106;Sant Miquel de Fluvià;;
VODAFONE ESPAÑA S.A.;Girona;3,020565553;42,26583156;Vila-sacra;;
VODAFONE ESPAÑA S.A.;Girona;2,931394408;42,232825;Borrassà;;
VODAFONE ESPAÑA S.A.;Girona;2,68600724;42,07234148;Canet d'Adri;;
VODAFONE ESPAÑA S.A.;Girona;2,69925852;42,01471181;Sant Martí de Llémena;;
VODAFONE ESPAÑA S.A.;Girona;2,902749906;42,35995598;Capmany;;
VODAFONE ESPAÑA S.A.;Girona;2,928325103;42,31481695;Pont de Molins;;
VODAFONE ESPAÑA S.A.;Girona;2,93869702;42,18780802;Garrigàs;;
VODAFONE ESPAÑA S.A.;Girona;3,15347206;42,388556;Colera;;
VODAFONE ESPAÑA S.A.;Girona;3,031044062;42,01705012;Parlavà;;
VODAFONE ESPAÑA S.A.;Girona;2,647017004;41,91799404;Brunyola i Sant Martí Sapresa;;
VODAFONE ESPAÑA S.A.;Girona;2,679988793;41,89976399;Brunyola i Sant Martí Sapresa;;
VODAFONE ESPAÑA S.A.;Girona;2,628232905;42,06601689;Sant Aniol de Finestres;;
VODAFONE ESPAÑA S.A.;Girona;2,710328985;41,96914015;Bescanó;;
VODAFONE ESPAÑA S.A.;Girona;2,797041667;41,951025;Vilablareix;;
VODAFONE ESPAÑA S.A.;Girona;2,906908333;42,07280278;Cervià de Ter;;
VODAFONE ESPAÑA S.A.;Girona;2,497977778;42,20923611;Sant Joan les Fonts;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;3,002649993;41,86238309;Santa Cristina d'Aro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;3,212510426;41,97294829;Begur;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,881478303;42,40247801;Jonquera, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,80144425;41,75913842;Vidreres;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,837509752;42,36407197;Darnius;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,813764923;42,24912273;Lladó;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,96111147;42,12335939;Saus, Camallera i Llampaies;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,750378397;42,38541384;Maçanet de Cabrenys;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,90079972;42,21328254;Ordis;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,93026452;41,7683815;Llagostera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Girona;2,164727674;42,24777334;Campdevànol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,672111682;37,15324522;Cúllar Vega;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,423289308;36,8999569;Órgiva;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,68763812;37,16658703;Cúllar Vega;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,153000259;37,19233479;Jérez del Marquesado;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,634469893;37,02833646;Padul;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,603641806;37,1035855;Gójar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,444998407;37,15846207;Güéjar Sierra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,169118854;36,74825137;Albuñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-2,570841817;37,58573831;Cúllar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,815731571;37,07595904;Ventas de Huelma;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,645629337;36,80535928;Ítrabo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,81617335;37,1402169;Chimeneas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-4,076173837;36,95475319;Alhama de Granada;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,930083478;37,30447399;Montefrío;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,616909691;37,2129928;Pulianas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,587667168;37,21931607;Jun;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,755640106;37,24621636;Pinos Puente;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,055860549;36,97313849;Ugíjar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,594383259;37,22198674;Jun;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,702063496;36,8337868;Lentegí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,688511532;37,4284419;Benalúa de las Villas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-2,552842153;37,74673091;Galera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,7085451;37,3642275;Colomera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,861221974;36,95608312;Fornes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,831170329;37,34447365;Moclín;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,236122287;37,56778654;Alamedilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,4565359;37,14241812;Güéjar Sierra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,464683003;37,18574428;Quéntar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,540232404;37,1679817;Cenes de la Vega;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,527860516;37,1624938;Pinos Genil;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-4,056018408;37,32045279;Montefrío;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Granada;-3,542553528;36,81370788;Guájares, Los;;
